songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,44,44,0,1,2,3,0,3,3,0,0,5,5,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1396773000015,346.1396773000015,346.1396773000015,346.1396773000015,346.1396773000015,0.01578640000661835,346.1396773000015,True,0.10277777777777777,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,11,110,115,116,115,0,3,3,0,0,6,6,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.87288300000364,347.87288300000364,347.87288300000364,347.87288300000364,347.87288300000364,0.014578600006643683,347.87288300000364,True,0.0962962962962963,-0.38981481481481484,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,46,44,90,95,100,91,0,3,3,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.806343400036,349.806343400036,349.806343400036,349.806343400036,349.806343400036,0.014612699975259602,349.806343400036,False,0.09444444444444444,-0.4083333333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,53,26,79,80,87,80,0,3,3,0,0,8,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.90570270002354,351.90570270002354,351.90570270002354,351.90570270002354,351.90570270002354,0.013256400008685887,351.90570270002354,True,-0.3,-0.38425925925925924,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,14,140,143,148,143,0,3,3,0,0,9,9,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7725586000015,354.7725586000015,354.7725586000015,354.7725586000015,354.7725586000015,0.016009399958420545,354.7725586000015,True,-0.2962962962962963,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,57,53,110,114,116,112,0,3,3,0,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.42193780001253,356.42193780001253,356.42193780001253,356.42193780001253,356.42193780001253,0.016207700013183057,356.42193780001253,True,-0.0962962962962963,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,58,11,47,50,49,37,0,3,3,0,0,11,11,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.50477160001174,358.50477160001174,358.50477160001174,358.50477160001174,358.50477160001174,0.013037700031418353,358.50477160001174,False,0.1111111111111111,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,60,58,2,7,9,4,0,3,3,0,0,12,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.03759310004534,362.03759310004534,362.03759310004534,362.03759310004534,362.03759310004534,0.013263000000733882,362.03759310004534,True,0.10555555555555556,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,63,58,5,10,9,8,0,3,3,0,0,13,13,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.77132670005085,365.77132670005085,365.77132670005085,365.77132670005085,365.77132670005085,0.015710499952547252,365.77132670005085,True,-0.3055555555555556,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,56,53,3,11,10,8,0,3,3,0,0,14,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.30308300000615,369.30308300000615,369.30308300000615,369.30308300000615,369.30308300000615,0.01489310001488775,369.30308300000615,True,0.10740740740740741,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,11,110,120,111,116,0,3,3,0,0,15,15,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.654750500049,371.654750500049,371.654750500049,371.654750500049,371.654750500049,0.016152800002600998,371.654750500049,True,0.09907407407407408,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,49,44,93,101,97,103,0,3,3,0,0,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.5361281000078,373.5361281000078,373.5361281000078,373.5361281000078,373.5361281000078,0.014351699966937304,373.5361281000078,True,-0.2935185185185185,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,19,5,95,105,103,101,0,3,3,0,0,17,17,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.72175600001356,380.72175600001356,380.72175600001356,380.72175600001356,380.72175600001356,0.015084899961948395,380.72175600001356,True,-0.30092592592592593,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,6,10,60,61,62,66,0,3,3,0,0,18,18,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6382558000041,386.6382558000041,386.6382558000041,386.6382558000041,386.6382558000041,0.01771679997909814,386.6382558000041,True,0.11296296296296296,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,62,58,120,122,124,127,0,3,3,0,0,19,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.40063960000407,388.40063960000407,388.40063960000407,388.40063960000407,388.40063960000407,0.019244000024627894,388.40063960000407,True,-0.2953703703703704,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,14,10,140,144,148,141,0,3,3,0,0,20,20,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.3662242999999,395.3662242999999,395.3662242999999,395.3662242999999,395.3662242999999,0.015425899997353554,395.3662242999999,True,-0.2972222222222222,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,5,19,95,102,96,100,0,3,3,0,0,21,21,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.14934990002075,397.14934990002075,397.14934990002075,397.14934990002075,397.14934990002075,0.01217140001244843,397.14934990002075,True,-0.30092592592592593,-0.4083333333333333,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,19,190,191,192,193,0,3,3,0,0,22,22,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8001940000104,399.8001940000104,399.8001940000104,399.8001940000104,399.8001940000104,0.016165299981366843,399.8001940000104,True,-0.09444444444444444,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,44,44,88,98,92,95,0,3,3,0,0,23,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.36559420003323,401.36559420003323,401.36559420003323,401.36559420003323,401.36559420003323,0.019445499987341464,401.36559420003323,True,-0.09814814814814815,-0.40370370370370373,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,10,11,110,114,116,120,0,3,3,0,0,24,24,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1818398000323,403.1818398000323,403.1818398000323,403.1818398000323,403.1818398000323,0.012976699974387884,403.1818398000323,True,-0.30833333333333335,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,subtract,62,58,4,5,9,6,0,3,3,0,0,25,25,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7316225000541,404.7316225000541,404.7316225000541,404.7316225000541,404.7316225000541,0.013122200034558773,404.7316225000541,True,0.10185185185185185,-0.39537037037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,53,21,74,77,75,77,0,3,3,0,0,26,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.69797990005463,409.69797990005463,409.69797990005463,409.69797990005463,409.69797990005463,0.012733899988234043,409.69797990005463,True,-0.08703703703703704,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,44,44,88,91,93,95,0,3,3,0,0,27,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.85054170002695,411.85054170002695,411.85054170002695,411.85054170002695,411.85054170002695,0.015358100004959852,411.85054170002695,True,-0.3037037037037037,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,44,21,65,68,75,72,0,3,3,0,0,28,28,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.7135281000519,414.7135281000519,414.7135281000519,414.7135281000519,414.7135281000519,0.015762399998493493,414.7135281000519,True,0.09166666666666666,-0.3972222222222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,multiply,2,6,12,20,22,15,0,3,3,0,0,29,29,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.2967945000273,419.2967945000273,419.2967945000273,419.2967945000273,419.2967945000273,0.015041100035887212,419.2967945000273,True,-0.29444444444444445,-0.3888888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\active\instrumentals\Believe It (90) (Instrumental) by Ty Magenta.wav,believe it,active,instrumental,1,90,A,add,60,58,118,122,119,123,0,3,3,0,0,30,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.35009459999856,421.35009459999856,421.35009459999856,421.35009459999856,421.35009459999856,0.017992299981415272,421.35009459999856,True,0.08425925925925926,-0.38981481481481484,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,44,0,5,3,1,0,4,4,9,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,431.0280733000254,0.011723099974915385,0.04814814814814815,-0.36666666666666664,1,0,0,432.544329700002,432.544329700002,432.544329700002,432.544329700002,432.544329700002,0.020492399984505028,432.544329700002,True,-0.10555555555555556,-0.3861111111111111,1,0,0,ansTwo,426.01203630003147,431.0280733000254,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,49,44,5,6,13,11,0,4,4,9,0,1,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.92668510001386,438.92668510001386,438.92668510001386,438.92668510001386,438.92668510001386,0.012476099946070462,438.92668510001386,True,-0.0962962962962963,-0.3861111111111111,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,11,55,56,63,57,0,4,4,9,0,2,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3929918000358,442.3929918000358,442.3929918000358,442.3929918000358,442.3929918000358,0.013618100027088076,442.3929918000358,True,-0.30092592592592593,-0.3888888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,14,2,28,34,38,42,0,4,4,9,0,3,3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.9437496000319,443.9437496000319,443.9437496000319,443.9437496000319,443.9437496000319,0.015635899966582656,443.9437496000319,True,0.1,-0.38425925925925924,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,6,10,60,61,68,70,0,4,4,9,0,4,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.4767030000221,447.4767030000221,447.4767030000221,447.4767030000221,447.4767030000221,0.013539300009142607,447.4767030000221,True,-0.10185185185185185,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,54,21,33,35,37,40,0,4,4,9,0,5,5,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.2590402000351,449.2590402000351,449.2590402000351,449.2590402000351,449.2590402000351,0.01586790004512295,449.2590402000351,True,-0.10555555555555556,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,6,60,65,67,68,0,4,4,9,0,6,6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.35775270004524,454.35775270004524,454.35775270004524,454.35775270004524,454.35775270004524,0.01577779999934137,454.35775270004524,True,-0.3074074074074074,-0.3888888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,53,13,66,72,70,74,0,4,4,9,0,7,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.05791370000225,456.05791370000225,456.05791370000225,456.05791370000225,456.05791370000225,0.02040320000378415,456.05791370000225,True,-0.1037037037037037,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,19,5,95,101,100,97,0,4,4,9,0,8,8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.9074546000338,457.9074546000338,457.9074546000338,457.9074546000338,457.9074546000338,0.011035299976356328,457.9074546000338,True,-0.30925925925925923,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,57,54,111,115,118,112,0,4,4,9,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.95723340002587,459.95723340002587,459.95723340002587,459.95723340002587,459.95723340002587,0.008247600053437054,459.95723340002587,True,0.11388888888888889,-0.39537037037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,60,58,2,7,9,4,0,4,4,9,0,10,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.4234869000502,462.4234869000502,462.4234869000502,462.4234869000502,462.4234869000502,0.012403099972289056,462.4234869000502,True,-0.10555555555555556,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,54,26,80,81,83,87,0,4,4,9,0,11,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.55649220000487,464.55649220000487,464.55649220000487,464.55649220000487,464.55649220000487,0.013694599969312549,464.55649220000487,True,-0.09074074074074075,-0.4064814814814815,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,2,19,38,41,44,46,0,4,4,9,0,12,12,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.90623670001514,466.90623670001514,466.90623670001514,466.90623670001514,466.90623670001514,0.010899099987000227,466.90623670001514,True,-0.09722222222222222,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,19,2,38,43,41,46,0,4,4,9,0,13,13,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.1558562000282,469.1558562000282,469.1558562000282,469.1558562000282,469.1558562000282,0.015148300037253648,469.1558562000282,True,0.11203703703703703,-0.4074074074074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,14,10,140,144,146,143,0,4,4,9,0,14,14,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.65606180002214,473.65606180002214,473.65606180002214,473.65606180002214,473.65606180002214,0.0156487999483943,473.65606180002214,True,-0.2916666666666667,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,53,26,27,31,29,34,0,4,4,9,0,15,15,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.5548145000357,475.5548145000357,475.5548145000357,475.5548145000357,475.5548145000357,0.014876300003379583,475.5548145000357,True,0.1037037037037037,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,58,21,79,85,82,83,0,4,4,9,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.6873622999992,480.6873622999992,480.6873622999992,480.6873622999992,480.6873622999992,0.016343199997209013,480.6873622999992,True,-0.09722222222222222,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,57,53,4,9,10,9,0,4,4,9,0,17,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.8070160000352,484.8070160000352,484.8070160000352,484.8070160000352,484.8070160000352,0.015830199990887195,484.8070160000352,True,-0.10092592592592593,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,46,44,2,4,7,4,0,4,4,9,0,18,18,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.87138390005566,486.87138390005566,486.87138390005566,486.87138390005566,486.87138390005566,0.017549000040162355,486.87138390005566,False,-0.09814814814814815,-0.3972222222222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,5,6,30,36,38,42,0,4,4,9,0,19,19,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.7031450000359,489.7031450000359,489.7031450000359,489.7031450000359,489.7031450000359,0.01914520002901554,489.7031450000359,True,-0.30277777777777776,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,19,5,95,105,103,101,0,4,4,9,0,20,20,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.4548210000503,493.4548210000503,493.4548210000503,493.4548210000503,493.4548210000503,0.015357500000391155,493.4548210000503,True,-0.3111111111111111,-0.3962962962962963,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,56,54,2,8,5,9,0,4,4,9,0,21,21,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.97062680003,495.97062680003,495.97062680003,495.97062680003,495.97062680003,0.013483300048392266,495.97062680003,True,-0.30185185185185187,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,44,21,65,68,75,72,0,4,4,9,0,22,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4349295000429,499.4349295000429,499.4349295000429,499.4349295000429,499.4349295000429,0.014459899975918233,499.4349295000429,True,-0.09814814814814815,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,54,13,41,49,42,45,0,4,4,9,0,23,23,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.4677907000296,503.4677907000296,503.4677907000296,503.4677907000296,503.4677907000296,0.012475499999709427,503.4677907000296,True,0.0962962962962963,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,2,11,22,26,29,23,0,4,4,9,0,24,24,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.90156870003557,507.90156870003557,507.90156870003557,507.90156870003557,507.90156870003557,0.016177400015294552,507.90156870003557,True,-0.3074074074074074,-0.38796296296296295,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,14,140,150,148,141,0,4,4,9,0,25,25,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.9500317000202,509.9500317000202,509.9500317000202,509.9500317000202,509.9500317000202,0.013879199977964163,509.9500317000202,True,0.10277777777777777,-0.39537037037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,11,10,110,120,118,116,0,4,4,9,0,26,26,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.69984910002677,511.69984910002677,511.69984910002677,511.69984910002677,511.69984910002677,0.013601900020148605,511.69984910002677,True,-0.09907407407407408,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
