songfilename,SongName,Speed,Condition,fileblock,testdurationsec,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,10,12,120,124,128,132,0,3,3,2,0,16,16,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.2382926999999,379.2382926999999,379.2382926999999,379.2382926999999,379.2382926999999,0.015430499996000435,379.2382926999999,True,-0.09351851851851851,-0.40694444444444444,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,21,5,105,107,109,113,0,3,3,2,0,17,17,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.8928308999966,381.8928308999966,381.8928308999966,381.8928308999966,381.8928308999966,0.005881599994609132,381.8928308999966,True,0.08703703703703704,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,49,25,24,29,25,14,0,3,3,2,0,18,18,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.06484089999867,385.06484089999867,385.06484089999867,385.06484089999867,385.06484089999867,0.008486599996103905,385.06484089999867,True,-0.29583333333333334,-0.39675925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,22,14,8,14,9,13,0,3,3,2,0,19,19,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5183199000021,388.5183199000021,388.5183199000021,388.5183199000021,388.5183199000021,0.00888900000427384,388.5183199000021,True,-0.10462962962962963,-0.4083333333333333,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,10,20,23,21,25,0,3,3,2,0,20,20,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0881479000018,393.0881479000018,393.0881479000018,393.0881479000018,393.0881479000018,0.007869900000514463,393.0881479000018,True,-0.2953703703703704,-0.4027777777777778,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,48,48,0,6,8,4,0,3,3,2,0,21,21,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.7061010999969,394.7061010999969,394.7061010999969,394.7061010999969,394.7061010999969,0.007311100001970772,394.7061010999969,True,0.09768518518518518,-0.40879629629629627,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,multiply,2,18,36,37,41,45,0,3,3,2,0,22,22,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.331236500002,396.331236500002,396.331236500002,396.331236500002,396.331236500002,0.008560900001612026,396.331236500002,True,0.08703703703703704,-0.4060185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\You and Me (90) (Instrumental) by Bridge City Revival.wav,you and me,calm,instrumental,2,90,subtract,43,22,21,27,28,32,0,3,3,2,0,23,23,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.8339519000001,405.8339519000001,405.8339519000001,405.8339519000001,405.8339519000001,0.0070983000041451305,405.8339519000001,True,0.08611111111111111,-0.40694444444444444,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,52,18,34,36,37,24,0,4,4,6,0,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,417.74258499999996,0.021035400000982918,0.14537037037037037,-0.15555555555555556,1,0,0,418.7687423000025,418.7687423000025,418.7687423000025,418.7687423000025,418.7687423000025,0.020443200002773665,418.7687423000025,False,-0.10462962962962963,-0.4097222222222222,1,0,0,ansTwo,412.72216910000134,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,53,52,105,109,108,111,0,4,4,6,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.7925344000032,429.7925344000032,429.7925344000032,429.7925344000032,429.7925344000032,0.006511300001875497,429.7925344000032,True,-0.09259259259259259,-0.39814814814814814,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,8,10,80,90,86,82,0,4,4,6,0,2,2,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.4604952000009,433.4604952000009,433.4604952000009,433.4604952000009,433.4604952000009,0.006444300001021475,433.4604952000009,True,-0.10972222222222222,-0.40046296296296297,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,16,10,160,164,166,168,0,4,4,6,0,3,3,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.8424653999973,434.8424653999973,434.8424653999973,434.8424653999973,434.8424653999973,0.016453299998829607,434.8424653999973,True,-0.2898148148148148,-0.38333333333333336,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,5,5,25,30,27,30,0,4,4,6,0,4,4,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.1477922999984,438.1477922999984,438.1477922999984,438.1477922999984,438.1477922999984,0.005651200001011603,438.1477922999984,True,-0.2962962962962963,-0.39490740740740743,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,40,35,5,10,9,13,0,4,4,6,0,5,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.5383698000005,439.5383698000005,439.5383698000005,439.5383698000005,439.5383698000005,0.010312300000805408,439.5383698000005,True,0.1050925925925926,-0.40324074074074073,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,5,10,50,57,59,51,0,4,4,6,0,6,6,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.53771979999874,441.53771979999874,441.53771979999874,441.53771979999874,441.53771979999874,0.006332699995255098,441.53771979999874,True,-0.11666666666666667,-0.40324074074074073,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,57,52,109,116,115,110,0,4,4,6,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.1319488000008,443.1319488000008,443.1319488000008,443.1319488000008,443.1319488000008,0.04857889999402687,443.1319488000008,True,-0.09259259259259259,-0.40185185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,35,17,52,53,59,53,0,4,4,6,0,8,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.988657599999,446.988657599999,446.988657599999,446.988657599999,446.988657599999,0.015466099997865967,446.988657599999,True,-0.29583333333333334,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,48,45,93,103,98,94,0,4,4,6,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.7315473999988,452.7315473999988,452.7315473999988,452.7315473999988,452.7315473999988,0.006739399999787565,452.7315473999988,True,-0.10648148148148148,-0.3976851851851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,10,5,50,55,51,52,0,4,4,6,0,10,10,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.537891400003,459.537891400003,459.537891400003,459.537891400003,459.537891400003,0.005265699997835327,459.537891400003,True,-0.29444444444444445,-0.4013888888888889,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,29,20,9,12,17,12,0,4,4,6,0,11,11,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.3114216999966,461.3114216999966,461.3114216999966,461.3114216999966,461.3114216999966,0.006920799998624716,461.3114216999966,True,-0.29814814814814816,-0.40370370370370373,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,48,45,3,7,6,10,0,4,4,6,0,12,12,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.79067059999943,463.79067059999943,463.79067059999943,463.79067059999943,463.79067059999943,0.005400600006396417,463.79067059999943,True,-0.09675925925925925,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,45,45,90,97,92,94,0,4,4,6,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8982038000031,466.8982038000031,466.8982038000031,466.8982038000031,466.8982038000031,0.009012399998027831,466.8982038000031,True,0.09583333333333334,-0.40324074074074073,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,5,8,40,44,46,50,0,4,4,6,0,14,14,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.65023199999996,470.65023199999996,470.65023199999996,470.65023199999996,470.65023199999996,0.007965400000102818,470.65023199999996,True,0.11064814814814815,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,36,35,71,81,77,81,0,4,4,6,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.5216367999965,472.5216367999965,472.5216367999965,472.5216367999965,472.5216367999965,0.02276739999797428,472.5216367999965,True,-0.09490740740740741,-0.39675925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,36,35,1,4,5,8,0,4,4,6,0,16,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.148560200003,482.148560200003,482.148560200003,482.148560200003,482.148560200003,0.00960779999877559,482.148560200003,True,-0.30416666666666664,-0.39861111111111114,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,24,20,4,5,9,7,0,4,4,6,0,17,17,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.09645360000286,484.09645360000286,484.09645360000286,484.09645360000286,484.09645360000286,0.00762879999820143,484.09645360000286,True,-0.10231481481481482,-0.39861111111111114,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,57,52,109,117,113,117,0,4,4,6,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.51511949999986,485.51511949999986,485.51511949999986,485.51511949999986,485.51511949999986,0.006984899999224581,485.51511949999986,True,-0.09074074074074075,-0.38935185185185184,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,5,16,80,84,90,85,0,4,4,6,0,19,19,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.61857579999923,488.61857579999923,488.61857579999923,488.61857579999923,488.61857579999923,0.006517399997392204,488.61857579999923,True,-0.10092592592592593,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,subtract,30,29,1,5,7,5,0,4,4,6,0,20,20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.09066229999735,495.09066229999735,495.09066229999735,495.09066229999735,495.09066229999735,0.006192200002260506,495.09066229999735,True,-0.29444444444444445,-0.40555555555555556,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,10,16,160,167,170,164,0,4,4,6,0,21,21,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.86091029999807,496.86091029999807,496.86091029999807,496.86091029999807,496.86091029999807,0.008371099997020792,496.86091029999807,True,-0.09074074074074075,-0.39351851851851855,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,add,35,18,53,54,61,55,0,4,4,6,0,22,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4634877999997,498.4634877999997,498.4634877999997,498.4634877999997,498.4634877999997,0.006757299997843802,498.4634877999997,True,-0.10185185185185185,-0.3990740740740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,16,10,160,170,164,170,0,4,4,6,0,23,23,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.8176267000017,504.8176267000017,504.8176267000017,504.8176267000017,504.8176267000017,0.007230800001707394,504.8176267000017,True,-0.3055555555555556,-0.399537037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,10,16,160,167,162,164,0,4,4,6,0,24,24,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.5708653999973,506.5708653999973,506.5708653999973,506.5708653999973,506.5708653999973,0.007690899998124223,506.5708653999973,True,-0.30277777777777776,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\calm\instrumentals\Brand New Feelings (90) (Instrumental) by Land of Legs.wav,brand new feelings,calm,instrumental,2,90,multiply,10,9,90,97,94,97,0,4,4,6,0,25,25,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.15286370000103,508.15286370000103,508.15286370000103,508.15286370000103,508.15286370000103,0.0069044999981997535,508.15286370000103,True,0.10694444444444444,-0.40046296296296297,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,2,18,36,37,41,45,0,5,5,1,0,0,0,88,,,,,,,,,,,,,,,,,,,,,,,,514.9524177999992,0.01554759999999078,0.1439814814814815,-0.2861111111111111,1,0,0,516.1339649000001,516.1339649000001,516.1339649000001,516.1339649000001,516.1339649000001,0.020516499993391335,516.1339649000001,True,-0.29583333333333334,-0.39490740740740743,1,0,0,ansOne,509.9377134000024,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,10,21,210,216,215,219,0,5,5,1,0,1,1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.9190874999986,524.9190874999986,524.9190874999986,524.9190874999986,524.9190874999986,0.0064292000024579465,524.9190874999986,True,0.10555555555555556,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,5,12,60,68,67,70,0,5,5,1,0,2,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.820595600002,526.820595600002,526.820595600002,526.820595600002,526.820595600002,0.00616019999870332,526.820595600002,True,-0.30462962962962964,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,add,50,25,75,80,77,85,0,5,5,1,0,3,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.1196434000012,533.1196434000012,533.1196434000012,533.1196434000012,533.1196434000012,0.01152439999714261,533.1196434000012,True,-0.10740740740740741,-0.4013888888888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,12,10,120,126,122,127,0,5,5,1,0,4,4,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.631695600001,534.631695600001,534.631695600001,534.631695600001,534.631695600001,0.007936999994853977,534.631695600001,True,-0.2875,-0.39490740740740743,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,subtract,49,28,21,24,11,29,0,5,5,1,0,5,5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.2496373000031,536.2496373000031,536.2496373000031,536.2496373000031,536.2496373000031,0.007049499996355735,536.2496373000031,True,0.09444444444444444,-0.40925925925925927,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,subtract,54,49,5,12,7,6,0,5,5,1,0,6,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.8318343999999,542.8318343999999,542.8318343999999,542.8318343999999,542.8318343999999,0.013025100000959355,542.8318343999999,True,0.10555555555555556,-0.4050925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,subtract,48,43,5,8,10,11,0,5,5,1,0,7,7,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3176617999998,548.3176617999998,548.3176617999998,548.3176617999998,548.3176617999998,0.011067000006732997,548.3176617999998,True,-0.09398148148148149,-0.39537037037037037,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,add,25,14,39,42,44,40,0,5,5,1,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.4643593000001,551.4643593000001,551.4643593000001,551.4643593000001,551.4643593000001,0.0065893000064534135,551.4643593000001,True,-0.09212962962962963,-0.38981481481481484,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,subtract,28,14,14,20,22,26,0,5,5,1,0,9,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0159619999977,554.0159619999977,554.0159619999977,554.0159619999977,554.0159619999977,0.0063563000003341585,554.0159619999977,True,0.10324074074074074,-0.3958333333333333,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,subtract,22,22,0,5,4,5,0,5,5,1,0,10,10,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.9850616999975,556.9850616999975,556.9850616999975,556.9850616999975,556.9850616999975,0.006322300003375858,556.9850616999975,True,-0.10092592592592593,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,10,21,210,215,213,217,0,5,5,1,0,11,11,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3051988000007,558.3051988000007,558.3051988000007,558.3051988000007,558.3051988000007,0.00593970000045374,558.3051988000007,True,-0.3143518518518518,-0.38935185185185184,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,5,18,90,92,91,94,0,5,5,1,0,12,12,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.9389377999978,559.9389377999978,559.9389377999978,559.9389377999978,559.9389377999978,0.006468600004154723,559.9389377999978,True,-0.3060185185185185,-0.38935185185185184,1,0,0,ansOne,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,21,2,42,45,44,45,0,5,5,1,0,13,13,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.4447518000015,565.4447518000015,565.4447518000015,565.4447518000015,565.4447518000015,0.005997699998260941,565.4447518000015,True,0.1050925925925926,-0.4009259259259259,1,0,0,ansThree,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
music\active\vocals\Someone Like You (90) (Chorus Vocals) by Poison Beaches.wav,someone like you,active,vocals,2,90,multiply,10,18,180,183,184,187,0,5,5,1,0,14,14,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1687281999984,572.1687281999984,572.1687281999984,572.1687281999984,572.1687281999984,0.006598200001462828,572.1687281999984,True,-0.1050925925925926,-0.4060185185185185,1,0,0,ansTwo,,,,,,,,,,,,,,,,002,2022-11-02_01h11.45.986,musicalMathTest,2022.2.4,59.89767081835093,
